SNo,ObservationDate,Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
45273,6/18/2020,Haryana,India,4/2/2021,9218,134,4556
45280,6/18/2020,Himachal Pradesh,India,4/2/2021,595,8,382
45305,6/18/2020,Jammu and Kashmir,India,4/2/2021,5555,71,3144
45308,6/18/2020,Jharkhand,India,4/2/2021,1920,11,1198
45326,6/18/2020,Karnataka,India,4/2/2021,7944,114,4983
45329,6/18/2020,Kerala,India,4/2/2021,2794,21,1415
45354,6/18/2020,Ladakh,India,4/2/2021,687,1,95
45370,6/18/2020,Madhya Pradesh,India,4/2/2021,11426,486,8632
45376,6/18/2020,Maharashtra,India,4/2/2021,120504,5751,60838
45378,6/18/2020,Manipur,India,4/2/2021,606,0,199
45391,6/18/2020,Meghalaya,India,4/2/2021,44,1,30
45405,6/18/2020,Mizoram,India,4/2/2021,130,0,1
45417,6/18/2020,Nagaland,India,4/2/2021,193,0,103
45458,6/18/2020,Odisha,India,4/2/2021,4512,11,3144
45491,6/18/2020,Puducherry,India,4/2/2021,271,7,109
45495,6/18/2020,Punjab,India,4/2/2021,3615,83,2570
45505,6/18/2020,Rajasthan,India,4/2/2021,13857,323,10742
45553,6/18/2020,Sikkim,India,4/2/2021,70,0,5
45574,6/18/2020,Tamil Nadu,India,4/2/2021,52334,625,28641
45578,6/18/2020,Telangana,India,4/2/2021,6027,195,3301
45595,6/18/2020,Tripura,India,4/2/2021,1155,1,639
45609,6/18/2020,Unknown,India,4/2/2021,8927,0,0
45617,6/18/2020,Uttar Pradesh,India,4/2/2021,15181,465,9239
45618,6/18/2020,Uttarakhand,India,4/2/2021,2102,26,1386
45644,6/18/2020,West Bengal,India,4/2/2021,12735,518,7001
45853,6/19/2020,Andaman and Nicobar Islands,India,4/2/2021,45,0,35
45854,6/19/2020,Andhra Pradesh,India,4/2/2021,7961,96,3917
45870,6/19/2020,Arunachal Pradesh,India,4/2/2021,103,0,11
45871,6/19/2020,Assam,India,4/2/2021,4904,9,3039
45893,6/19/2020,Bihar,India,4/2/2021,7181,50,5098
45926,6/19/2020,Chandigarh,India,4/2/2021,381,6,315
45933,6/19/2020,Chhattisgarh,India,4/2/2021,2028,10,1331
45952,6/19/2020,Dadra and Nagar Haveli and Daman and Diu,India,4/2/2021,62,0,14
45956,6/19/2020,Delhi,India,4/2/2021,53116,2035,23569
45986,6/19/2020,Goa,India,4/2/2021,725,0,118
46001,6/19/2020,Gujarat,India,4/2/2021,26141,1618,18159
46006,6/19/2020,Haryana,India,4/2/2021,9743,144,4889
46013,6/19/2020,Himachal Pradesh,India,4/2/2021,619,8,388
46038,6/19/2020,Jammu and Kashmir,India,4/2/2021,5680,75,3194
46041,6/19/2020,Jharkhand,India,4/2/2021,1965,11,1332
46059,6/19/2020,Karnataka,India,4/2/2021,8281,124,5210
46062,6/19/2020,Kerala,India,4/2/2021,2912,21,1511
46087,6/19/2020,Ladakh,India,4/2/2021,744,1,95
46103,6/19/2020,Madhya Pradesh,India,4/2/2021,11582,495,8748
46109,6/19/2020,Maharashtra,India,4/2/2021,124331,5893,62773
46111,6/19/2020,Manipur,India,4/2/2021,681,0,218
46124,6/19/2020,Meghalaya,India,4/2/2021,44,1,33
46138,6/19/2020,Mizoram,India,4/2/2021,130,0,1
46150,6/19/2020,Nagaland,India,4/2/2021,198,0,125
46191,6/19/2020,Odisha,India,4/2/2021,4677,11,3297
46224,6/19/2020,Puducherry,India,4/2/2021,286,7,118
46228,6/19/2020,Punjab,India,4/2/2021,3832,92,2636
46238,6/19/2020,Rajasthan,India,4/2/2021,14156,333,10997
46286,6/19/2020,Sikkim,India,4/2/2021,70,0,5
46307,6/19/2020,Tamil Nadu,India,4/2/2021,54449,666,30271
46311,6/19/2020,Telangana,India,4/2/2021,6526,198,3353
46328,6/19/2020,Tripura,India,4/2/2021,1178,1,657
46342,6/19/2020,Unknown,India,4/2/2021,9265,0,0
46350,6/19/2020,Uttar Pradesh,India,4/2/2021,15785,488,9638
46351,6/19/2020,Uttarakhand,India,4/2/2021,2177,26,1433
46377,6/19/2020,West Bengal,India,4/2/2021,13090,529,7303
46586,6/20/2020,Andaman and Nicobar Islands,India,4/2/2021,47,0,36
46587,6/20/2020,Andhra Pradesh,India,4/2/2021,8452,101,4111
46603,6/20/2020,Arunachal Pradesh,India,4/2/2021,135,0,14
46604,6/20/2020,Assam,India,4/2/2021,4904,9,3039
46626,6/20/2020,Bihar,India,4/2/2021,7533,52,5529
46659,6/20/2020,Chandigarh,India,4/2/2021,404,6,316
46666,6/20/2020,Chhattisgarh,India,4/2/2021,2041,11,1394
46685,6/20/2020,Dadra and Nagar Haveli and Daman and Diu,India,4/2/2021,68,0,26
46689,6/20/2020,Delhi,India,4/2/2021,56746,2112,31294
46719,6/20/2020,Goa,India,4/2/2021,754,0,129
46734,6/20/2020,Gujarat,India,4/2/2021,26680,1638,18694
46739,6/20/2020,Haryana,India,4/2/2021,10223,149,5128
46746,6/20/2020,Himachal Pradesh,India,4/2/2021,656,8,413
46771,6/20/2020,Jammu and Kashmir,India,4/2/2021,5834,81,3336
46774,6/20/2020,Jharkhand,India,4/2/2021,1965,11,1335
46792,6/20/2020,Karnataka,India,4/2/2021,8697,132,5391
46795,6/20/2020,Kerala,India,4/2/2021,3039,21,1568
46820,6/20/2020,Ladakh,India,4/2/2021,836,1,117
46836,6/20/2020,Madhya Pradesh,India,4/2/2021,11724,501,8880
46842,6/20/2020,Maharashtra,India,4/2/2021,128205,5984,64153
46844,6/20/2020,Manipur,India,4/2/2021,777,0,232
46857,6/20/2020,Meghalaya,India,4/2/2021,44,1,33
46871,6/20/2020,Mizoram,India,4/2/2021,140,0,9
46883,6/20/2020,Nagaland,India,4/2/2021,201,0,138
46924,6/20/2020,Odisha,India,4/2/2021,4856,12,3534
46957,6/20/2020,Puducherry,India,4/2/2021,286,7,118
46961,6/20/2020,Punjab,India,4/2/2021,3952,98,2678
46971,6/20/2020,Rajasthan,India,4/2/2021,14536,337,11274
47019,6/20/2020,Sikkim,India,4/2/2021,70,0,25
47040,6/20/2020,Tamil Nadu,India,4/2/2021,56845,704,31316
47044,6/20/2020,Telangana,India,4/2/2021,7072,203,3506
47061,6/20/2020,Tripura,India,4/2/2021,1186,1,680
47075,6/20/2020,Unknown,India,4/2/2021,9127,0,0
47083,6/20/2020,Uttar Pradesh,India,4/2/2021,16594,507,9995
47084,6/20/2020,Uttarakhand,India,4/2/2021,2301,27,1450
47110,6/20/2020,West Bengal,India,4/2/2021,13531,540,7865
47319,6/21/2020,Andaman and Nicobar Islands,India,4/2/2021,48,0,37
47320,6/21/2020,Andhra Pradesh,India,4/2/2021,8999,106,4331
47336,6/21/2020,Arunachal Pradesh,India,4/2/2021,135,0,15
47337,6/21/2020,Assam,India,4/2/2021,5388,9,3360
47359,6/21/2020,Bihar,India,4/2/2021,7612,53,5580
47392,6/21/2020,Chandigarh,India,4/2/2021,406,6,316
47399,6/21/2020,Chhattisgarh,India,4/2/2021,2275,11,1447
47418,6/21/2020,Dadra and Nagar Haveli and Daman and Diu,India,4/2/2021,88,0,26
47422,6/21/2020,Delhi,India,4/2/2021,59746,2175,33013
47452,6/21/2020,Goa,India,4/2/2021,754,0,129
47467,6/21/2020,Gujarat,India,4/2/2021,27260,1663,19349
47472,6/21/2020,Haryana,India,4/2/2021,10635,160,5557
47479,6/21/2020,Himachal Pradesh,India,4/2/2021,673,8,425
47504,6/21/2020,Jammu and Kashmir,India,4/2/2021,5956,82,3382
47507,6/21/2020,Jharkhand,India,4/2/2021,2073,11,1406
47525,6/21/2020,Karnataka,India,4/2/2021,9150,137,5618
47528,6/21/2020,Kerala,India,4/2/2021,3172,21,1661
47553,6/21/2020,Ladakh,India,4/2/2021,837,1,134
47569,6/21/2020,Madhya Pradesh,India,4/2/2021,11903,515,9015
47575,6/21/2020,Maharashtra,India,4/2/2021,132075,6170,65744
47577,6/21/2020,Manipur,India,4/2/2021,841,0,250
47590,6/21/2020,Meghalaya,India,4/2/2021,44,1,33
47604,6/21/2020,Mizoram,India,4/2/2021,141,0,9
47616,6/21/2020,Nagaland,India,4/2/2021,211,0,141
47657,6/21/2020,Odisha,India,4/2/2021,5160,14,3720
47690,6/21/2020,Puducherry,India,4/2/2021,366,8,140
47694,6/21/2020,Punjab,India,4/2/2021,4074,99,2700
47704,6/21/2020,Rajasthan,India,4/2/2021,14930,349,11597
47752,6/21/2020,Sikkim,India,4/2/2021,78,0,25
47773,6/21/2020,Tamil Nadu,India,4/2/2021,59377,757,32754
47777,6/21/2020,Telangana,India,4/2/2021,7802,210,3731
47794,6/21/2020,Tripura,India,4/2/2021,1221,1,759
47808,6/21/2020,Unknown,India,4/2/2021,7832,0,0
47816,6/21/2020,Uttar Pradesh,India,4/2/2021,17731,550,10995
47817,6/21/2020,Uttarakhand,India,4/2/2021,2344,27,1500
47843,6/21/2020,West Bengal,India,4/2/2021,13945,555,8297
48052,6/22/2020,Andaman and Nicobar Islands,India,4/2/2021,48,0,37
48053,6/22/2020,Andhra Pradesh,India,4/2/2021,9372,111,4495
48069,6/22/2020,Arunachal Pradesh,India,4/2/2021,139,0,21
48070,6/22/2020,Assam,India,4/2/2021,5586,9,3521
48092,6/22/2020,Bihar,India,4/2/2021,7825,55,5781
48125,6/22/2020,Chandigarh,India,4/2/2021,411,6,322
48132,6/22/2020,Chhattisgarh,India,4/2/2021,2303,12,1513
48151,6/22/2020,Dadra and Nagar Haveli and Daman and Diu,India,4/2/2021,91,0,27
48155,6/22/2020,Delhi,India,4/2/2021,62655,2233,36602
48185,6/22/2020,Goa,India,4/2/2021,864,1,152
48200,6/22/2020,Gujarat,India,4/2/2021,27825,1684,19909
48205,6/22/2020,Haryana,India,4/2/2021,11025,169,5916
48212,6/22/2020,Himachal Pradesh,India,4/2/2021,727,8,437
48237,6/22/2020,Jammu and Kashmir,India,4/2/2021,6088,85,3531
48240,6/22/2020,Jharkhand,India,4/2/2021,2137,11,1469
48258,6/22/2020,Karnataka,India,4/2/2021,9399,142,5730
48261,6/22/2020,Kerala,India,4/2/2021,3310,21,1749
48286,6/22/2020,Ladakh,India,4/2/2021,847,1,136
48302,6/22/2020,Madhya Pradesh,India,4/2/2021,12078,521,9215
48308,6/22/2020,Maharashtra,India,4/2/2021,135796,6283,67706
48310,6/22/2020,Manipur,India,4/2/2021,898,0,250
48323,6/22/2020,Meghalaya,India,4/2/2021,44,1,37
48337,6/22/2020,Mizoram,India,4/2/2021,141,0,9
48349,6/22/2020,Nagaland,India,4/2/2021,280,0,141
48390,6/22/2020,Odisha,India,4/2/2021,5303,15,3863
48423,6/22/2020,Puducherry,India,4/2/2021,383,8,149
48427,6/22/2020,Punjab,India,4/2/2021,4235,101,2825
48437,6/22/2020,Rajasthan,India,4/2/2021,15232,356,11910
48485,6/22/2020,Sikkim,India,4/2/2021,78,0,29
48506,6/22/2020,Tamil Nadu,India,4/2/2021,62087,794,34112
48510,6/22/2020,Telangana,India,4/2/2021,8674,217,4005
48527,6/22/2020,Tripura,India,4/2/2021,1237,1,782
48541,6/22/2020,Unknown,India,4/2/2021,8015,0,0
48549,6/22/2020,Uttar Pradesh,India,4/2/2021,18322,569,11601
48550,6/22/2020,Uttarakhand,India,4/2/2021,2402,28,1521
48576,6/22/2020,West Bengal,India,4/2/2021,14358,569,8687
48785,6/23/2020,Andaman and Nicobar Islands,India,4/2/2021,50,0,40
48786,6/23/2020,Andhra Pradesh,India,4/2/2021,10002,119,4599
48802,6/23/2020,Arunachal Pradesh,India,4/2/2021,148,0,22
48803,6/23/2020,Assam,India,4/2/2021,5831,9,3762
48825,6/23/2020,Bihar,India,4/2/2021,8153,56,6104
48858,6/23/2020,Chandigarh,India,4/2/2021,418,6,322
48865,6/23/2020,Chhattisgarh,India,4/2/2021,2362,12,1553
48884,6/23/2020,Dadra and Nagar Haveli and Daman and Diu,India,4/2/2021,120,0,29
48888,6/23/2020,Delhi,India,4/2/2021,66602,2301,39313
48918,6/23/2020,Goa,India,4/2/2021,909,1,205
48933,6/23/2020,Gujarat,India,4/2/2021,28371,1710,20513
48938,6/23/2020,Haryana,India,4/2/2021,11520,178,6498
48945,6/23/2020,Himachal Pradesh,India,4/2/2021,775,8,443
48970,6/23/2020,Jammu and Kashmir,India,4/2/2021,6236,87,3642
48973,6/23/2020,Jharkhand,India,4/2/2021,2185,11,1520
48991,6/23/2020,Karnataka,India,4/2/2021,9721,150,6004
48994,6/23/2020,Kerala,India,4/2/2021,3451,22,1809
49019,6/23/2020,Ladakh,India,4/2/2021,932,1,148
49035,6/23/2020,Madhya Pradesh,India,4/2/2021,12261,525,9335
49041,6/23/2020,Maharashtra,India,4/2/2021,139010,6531,69631
49043,6/23/2020,Manipur,India,4/2/2021,921,0,258
49056,6/23/2020,Meghalaya,India,4/2/2021,46,1,37
49070,6/23/2020,Mizoram,India,4/2/2021,142,0,9
49082,6/23/2020,Nagaland,India,4/2/2021,330,0,141
49123,6/23/2020,Odisha,India,4/2/2021,5470,17,3988
49156,6/23/2020,Puducherry,India,4/2/2021,402,9,165
49160,6/23/2020,Punjab,India,4/2/2021,4397,105,3047
49170,6/23/2020,Rajasthan,India,4/2/2021,15627,365,12213
49218,6/23/2020,Sikkim,India,4/2/2021,79,0,29
49239,6/23/2020,Tamil Nadu,India,4/2/2021,64603,833,35339
49243,6/23/2020,Telangana,India,4/2/2021,9553,220,4224
49260,6/23/2020,Tripura,India,4/2/2021,1259,1,807
49274,6/23/2020,Unknown,India,4/2/2021,8141,0,0
49282,6/23/2020,Uttar Pradesh,India,4/2/2021,18893,588,12116
49283,6/23/2020,Uttarakhand,India,4/2/2021,2535,30,1602
49309,6/23/2020,West Bengal,India,4/2/2021,14728,580,9218
49518,6/24/2020,Andaman and Nicobar Islands,India,4/2/2021,56,0,43
49519,6/24/2020,Andhra Pradesh,India,4/2/2021,10331,124,4779
49535,6/24/2020,Arunachal Pradesh,India,4/2/2021,158,0,38
49536,6/24/2020,Assam,India,4/2/2021,6198,9,3958
49558,6/24/2020,Bihar,India,4/2/2021,8209,57,6113
49591,6/24/2020,Chandigarh,India,4/2/2021,420,6,323
49598,6/24/2020,Chhattisgarh,India,4/2/2021,2419,12,1627
49617,6/24/2020,Dadra and Nagar Haveli and Daman and Diu,India,4/2/2021,120,0,30
49621,6/24/2020,Delhi,India,4/2/2021,70390,2365,41437
49651,6/24/2020,Goa,India,4/2/2021,951,2,289
49666,6/24/2020,Gujarat,India,4/2/2021,28943,1735,21088
49671,6/24/2020,Haryana,India,4/2/2021,12010,188,6925
49678,6/24/2020,Himachal Pradesh,India,4/2/2021,806,8,466
49703,6/24/2020,Jammu and Kashmir,India,4/2/2021,6422,88,3818
49706,6/24/2020,Jharkhand,India,4/2/2021,2207,11,1570
49724,6/24/2020,Karnataka,India,4/2/2021,10118,164,6151
49727,6/24/2020,Kerala,India,4/2/2021,3603,22,1888
49752,6/24/2020,Ladakh,India,4/2/2021,941,1,274
49768,6/24/2020,Madhya Pradesh,India,4/2/2021,12448,534,9473
49774,6/24/2020,Maharashtra,India,4/2/2021,142900,6739,73792
49776,6/24/2020,Manipur,India,4/2/2021,970,0,328
49789,6/24/2020,Meghalaya,India,4/2/2021,46,1,42
49803,6/24/2020,Mizoram,India,4/2/2021,142,0,19
49815,6/24/2020,Nagaland,India,4/2/2021,347,0,148
49856,6/24/2020,Odisha,India,4/2/2021,5752,17,4123
49889,6/24/2020,Puducherry,India,4/2/2021,461,9,176
49893,6/24/2020,Punjab,India,4/2/2021,4627,113,3099
49903,6/24/2020,Rajasthan,India,4/2/2021,16009,375,12611
49951,6/24/2020,Sikkim,India,4/2/2021,84,0,39
49972,6/24/2020,Tamil Nadu,India,4/2/2021,67468,866,37763
49976,6/24/2020,Telangana,India,4/2/2021,10444,225,4361
49993,6/24/2020,Tripura,India,4/2/2021,1259,1,897
50007,6/24/2020,Unknown,India,4/2/2021,8493,0,0
50015,6/24/2020,Uttar Pradesh,India,4/2/2021,19557,596,12586
50016,6/24/2020,Uttarakhand,India,4/2/2021,2623,35,1721
50042,6/24/2020,West Bengal,India,4/2/2021,15173,591,9702
50251,6/25/2020,Andaman and Nicobar Islands,India,4/2/2021,59,0,43
50252,6/25/2020,Andhra Pradesh,India,4/2/2021,10884,136,4988
50268,6/25/2020,Arunachal Pradesh,India,4/2/2021,160,1,38
50269,6/25/2020,Assam,India,4/2/2021,6321,9,4033
50291,6/25/2020,Bihar,India,4/2/2021,8473,57,6441
50324,6/25/2020,Chandigarh,India,4/2/2021,423,6,329
50331,6/25/2020,Chhattisgarh,India,4/2/2021,2452,12,1755
50350,6/25/2020,Dadra and Nagar Haveli and Daman and Diu,India,4/2/2021,155,0,32
50354,6/25/2020,Delhi,India,4/2/2021,73780,2429,44765
50384,6/25/2020,Goa,India,4/2/2021,995,2,335
50399,6/25/2020,Gujarat,India,4/2/2021,29520,1753,21498
50404,6/25/2020,Haryana,India,4/2/2021,12463,198,7380
50411,6/25/2020,Himachal Pradesh,India,4/2/2021,839,9,477
50436,6/25/2020,Jammu and Kashmir,India,4/2/2021,6549,90,3967
50439,6/25/2020,Jharkhand,India,4/2/2021,2262,12,1605
50457,6/25/2020,Karnataka,India,4/2/2021,10560,170,6670
50460,6/25/2020,Kerala,India,4/2/2021,3726,22,1943
50485,6/25/2020,Ladakh,India,4/2/2021,941,1,358
50501,6/25/2020,Madhya Pradesh,India,4/2/2021,12596,542,9619
50507,6/25/2020,Maharashtra,India,4/2/2021,147741,6931,77453
50509,6/25/2020,Manipur,India,4/2/2021,1056,0,354
50522,6/25/2020,Meghalaya,India,4/2/2021,46,1,42
50536,6/25/2020,Mizoram,India,4/2/2021,145,0,30
50548,6/25/2020,Nagaland,India,4/2/2021,355,0,160
50589,6/25/2020,Odisha,India,4/2/2021,5962,17,4291
50622,6/25/2020,Puducherry,India,4/2/2021,502,9,187
50626,6/25/2020,Punjab,India,4/2/2021,4769,120,3192
50636,6/25/2020,Rajasthan,India,4/2/2021,16296,379,12840
50684,6/25/2020,Sikkim,India,4/2/2021,85,0,39
50705,6/25/2020,Tamil Nadu,India,4/2/2021,70977,911,39999
50709,6/25/2020,Telangana,India,4/2/2021,11364,230,4688
50726,6/25/2020,Tripura,India,4/2/2021,1290,1,1019
50740,6/25/2020,Unknown,India,4/2/2021,8123,0,0
50748,6/25/2020,Uttar Pradesh,India,4/2/2021,20193,611,13119
50749,6/25/2020,Uttarakhand,India,4/2/2021,2691,36,1758
50775,6/25/2020,West Bengal,India,4/2/2021,15648,606,10190
50984,6/26/2020,Andaman and Nicobar Islands,India,4/2/2021,72,0,43
50985,6/26/2020,Andhra Pradesh,India,4/2/2021,11489,148,5196
51001,6/26/2020,Arunachal Pradesh,India,4/2/2021,172,1,42
51002,6/26/2020,Assam,India,4/2/2021,6607,9,4259
51024,6/26/2020,Bihar,India,4/2/2021,8716,58,6762
51057,6/26/2020,Chandigarh,India,4/2/2021,425,6,335
51064,6/26/2020,Chhattisgarh,India,4/2/2021,2545,13,1914
51083,6/26/2020,Dadra and Nagar Haveli and Daman and Diu,India,4/2/2021,163,0,41
51087,6/26/2020,Delhi,India,4/2/2021,77240,2492,47091
51117,6/26/2020,Goa,India,4/2/2021,1039,2,370
51132,6/26/2020,Gujarat,India,4/2/2021,30095,1771,22030
51137,6/26/2020,Haryana,India,4/2/2021,12884,211,8016
51144,6/26/2020,Himachal Pradesh,India,4/2/2021,864,9,502
51169,6/26/2020,Jammu and Kashmir,India,4/2/2021,6762,91,4080
51172,6/26/2020,Jharkhand,India,4/2/2021,2290,12,1643
51190,6/26/2020,Karnataka,India,4/2/2021,11005,180,6916
51193,6/26/2020,Kerala,India,4/2/2021,3876,22,2008
51218,6/26/2020,Ladakh,India,4/2/2021,946,1,358
51234,6/26/2020,Madhya Pradesh,India,4/2/2021,12798,546,9804
51240,6/26/2020,Maharashtra,India,4/2/2021,152765,7106,79815
51242,6/26/2020,Manipur,India,4/2/2021,1075,0,393
51255,6/26/2020,Meghalaya,India,4/2/2021,47,1,42
51269,6/26/2020,Mizoram,India,4/2/2021,145,0,30
51281,6/26/2020,Nagaland,India,4/2/2021,371,0,162
51322,6/26/2020,Odisha,India,4/2/2021,6180,17,4422
51355,6/26/2020,Puducherry,India,4/2/2021,502,9,187
51359,6/26/2020,Punjab,India,4/2/2021,4957,122,3201
51369,6/26/2020,Rajasthan,India,4/2/2021,16660,380,13062
51417,6/26/2020,Sikkim,India,4/2/2021,86,0,39
51438,6/26/2020,Tamil Nadu,India,4/2/2021,74622,957,41357
51442,6/26/2020,Telangana,India,4/2/2021,12349,237,4766
51459,6/26/2020,Tripura,India,4/2/2021,1325,1,1055
51473,6/26/2020,Unknown,India,4/2/2021,8023,0,0
51481,6/26/2020,Uttar Pradesh,India,4/2/2021,20943,630,13583
51482,6/26/2020,Uttarakhand,India,4/2/2021,2725,37,1822
51508,6/26/2020,West Bengal,India,4/2/2021,16190,616,10535
51717,6/27/2020,Andaman and Nicobar Islands,India,4/2/2021,72,0,43
51718,6/27/2020,Andhra Pradesh,India,4/2/2021,12285,157,5480
51734,6/27/2020,Arunachal Pradesh,India,4/2/2021,177,1,54
51735,6/27/2020,Assam,India,4/2/2021,6816,9,4500
51757,6/27/2020,Bihar,India,4/2/2021,8931,59,6843
51790,6/27/2020,Chandigarh,India,4/2/2021,428,6,335
51797,6/27/2020,Chhattisgarh,India,4/2/2021,2545,13,1914
51816,6/27/2020,Dadra and Nagar Haveli and Daman and Diu,India,4/2/2021,177,0,55
51820,6/27/2020,Delhi,India,4/2/2021,80188,2558,49301
51850,6/27/2020,Goa,India,4/2/2021,1128,2,420
51865,6/27/2020,Gujarat,India,4/2/2021,30709,1789,22409
51870,6/27/2020,Haryana,India,4/2/2021,13427,218,8472
51877,6/27/2020,Himachal Pradesh,India,4/2/2021,894,9,509
51902,6/27/2020,Jammu and Kashmir,India,4/2/2021,6966,93,4225
51905,6/27/2020,Jharkhand,India,4/2/2021,2339,12,1724
51923,6/27/2020,Karnataka,India,4/2/2021,11923,191,7287
51926,6/27/2020,Kerala,India,4/2/2021,4071,22,2110
51951,6/27/2020,Ladakh,India,4/2/2021,960,1,554
51967,6/27/2020,Madhya Pradesh,India,4/2/2021,12965,550,9971
51973,6/27/2020,Maharashtra,India,4/2/2021,159133,7273,84245
51975,6/27/2020,Manipur,India,4/2/2021,1092,0,432
51988,6/27/2020,Meghalaya,India,4/2/2021,47,1,42
52002,6/27/2020,Mizoram,India,4/2/2021,148,0,55
52014,6/27/2020,Nagaland,India,4/2/2021,387,0,164
52055,6/27/2020,Odisha,India,4/2/2021,6350,18,4606
52088,6/27/2020,Puducherry,India,4/2/2021,619,10,221
52092,6/27/2020,Punjab,India,4/2/2021,5056,128,3320
52102,6/27/2020,Rajasthan,India,4/2/2021,16944,391,13367
52150,6/27/2020,Sikkim,India,4/2/2021,87,0,46
52171,6/27/2020,Tamil Nadu,India,4/2/2021,78335,1025,44094
52175,6/27/2020,Telangana,India,4/2/2021,13436,243,4928
52192,6/27/2020,Tripura,India,4/2/2021,1334,1,1071
52206,6/27/2020,Unknown,India,4/2/2021,7839,0,0
52214,6/27/2020,Uttar Pradesh,India,4/2/2021,21549,649,14215
52215,6/27/2020,Uttarakhand,India,4/2/2021,2791,37,1912
52241,6/27/2020,West Bengal,India,4/2/2021,16711,629,10789
52450,6/28/2020,Andaman and Nicobar Islands,India,4/2/2021,76,0,45
52451,6/28/2020,Andhra Pradesh,India,4/2/2021,13241,169,5908
52467,6/28/2020,Arunachal Pradesh,India,4/2/2021,182,1,60
52468,6/28/2020,Assam,India,4/2/2021,7206,10,5088
52490,6/28/2020,Bihar,India,4/2/2021,9212,60,7118
52523,6/28/2020,Chandigarh,India,4/2/2021,429,6,336
52530,6/28/2020,Chhattisgarh,India,4/2/2021,2662,13,2091
52549,6/28/2020,Dadra and Nagar Haveli and Daman and Diu,India,4/2/2021,178,0,60
52553,6/28/2020,Delhi,India,4/2/2021,83077,2623,52607
52583,6/28/2020,Goa,India,4/2/2021,1198,3,478
52598,6/28/2020,Gujarat,India,4/2/2021,31320,1808,22800
52603,6/28/2020,Haryana,India,4/2/2021,13829,223,8917
52610,6/28/2020,Himachal Pradesh,India,4/2/2021,916,9,529
52635,6/28/2020,Jammu and Kashmir,India,4/2/2021,7093,94,4316
52638,6/28/2020,Jharkhand,India,4/2/2021,2364,12,1793
52656,6/28/2020,Karnataka,India,4/2/2021,13190,207,7507
52659,6/28/2020,Kerala,India,4/2/2021,4189,22,2152
52684,6/28/2020,Ladakh,India,4/2/2021,963,1,586
52700,6/28/2020,Madhya Pradesh,India,4/2/2021,13186,557,10084
52706,6/28/2020,Maharashtra,India,4/2/2021,164626,7429,86575
52708,6/28/2020,Manipur,India,4/2/2021,1185,0,455
52721,6/28/2020,Meghalaya,India,4/2/2021,47,1,42
52735,6/28/2020,Mizoram,India,4/2/2021,148,0,55
52747,6/28/2020,Nagaland,India,4/2/2021,415,0,164
52788,6/28/2020,Odisha,India,4/2/2021,6614,21,4743
52821,6/28/2020,Puducherry,India,4/2/2021,619,10,221
52825,6/28/2020,Punjab,India,4/2/2021,5216,133,3526
52835,6/28/2020,Rajasthan,India,4/2/2021,17271,399,13611
52883,6/28/2020,Sikkim,India,4/2/2021,88,0,49
52904,6/28/2020,Tamil Nadu,India,4/2/2021,82275,1079,45537
52908,6/28/2020,Telangana,India,4/2/2021,14419,247,5172
52925,6/28/2020,Tripura,India,4/2/2021,1346,1,1079
52939,6/28/2020,Unknown,India,4/2/2021,7285,0,0
52947,6/28/2020,Uttar Pradesh,India,4/2/2021,22147,660,14808
52948,6/28/2020,Uttarakhand,India,4/2/2021,2823,38,2018
52974,6/28/2020,West Bengal,India,4/2/2021,17283,639,11193
53183,6/29/2020,Andaman and Nicobar Islands,India,4/2/2021,90,0,46
53184,6/29/2020,Andhra Pradesh,India,4/2/2021,13891,180,6232
53200,6/29/2020,Arunachal Pradesh,India,4/2/2021,187,1,61
53201,6/29/2020,Assam,India,4/2/2021,7752,11,5333
53223,6/29/2020,Bihar,India,4/2/2021,9640,62,7390
53256,6/29/2020,Chandigarh,India,4/2/2021,435,6,349
53263,6/29/2020,Chhattisgarh,India,4/2/2021,2761,13,2173
53282,6/29/2020,Dadra and Nagar Haveli and Daman and Diu,India,4/2/2021,203,0,77
53286,6/29/2020,Delhi,India,4/2/2021,85161,2680,56235
53316,6/29/2020,Goa,India,4/2/2021,1198,3,478
53331,6/29/2020,Gujarat,India,4/2/2021,31938,1827,23240
53336,6/29/2020,Haryana,India,4/2/2021,14210,232,9502
53343,6/29/2020,Himachal Pradesh,India,4/2/2021,942,9,556
53368,6/29/2020,Jammu and Kashmir,India,4/2/2021,7237,95,4585
53371,6/29/2020,Jharkhand,India,4/2/2021,2426,15,1845
53389,6/29/2020,Karnataka,India,4/2/2021,14295,226,7683
53392,6/29/2020,Kerala,India,4/2/2021,4189,22,2152
53417,6/29/2020,Ladakh,India,4/2/2021,964,1,616
53433,6/29/2020,Madhya Pradesh,India,4/2/2021,13370,564,10199
53439,6/29/2020,Maharashtra,India,4/2/2021,169883,7610,88960
53441,6/29/2020,Manipur,India,4/2/2021,1227,0,494
53454,6/29/2020,Meghalaya,India,4/2/2021,47,1,42
53468,6/29/2020,Mizoram,India,4/2/2021,148,0,55
53480,6/29/2020,Nagaland,India,4/2/2021,434,0,168
53521,6/29/2020,Odisha,India,4/2/2021,6859,23,4946
